LocationId,WellID,OBJECTID,PointID,OSEWellID,OSEWelltagID,HoleDepth,WellDepth,DepthSource,CompletionDate,CompletionSource,MeasuringPoint,MPHeight,CasingDiameter,CasingDepth,CasingDescription,DrillerName,ConstructionMethod,ConstructionNotes,AquiferType,AqClass,FormationZone,StaticWater,WaterNotes,Status,CurrentUse,StatusUserNotes,MonitoringStatus,OpenWellLoggerOK,MonitorOK,SampleOK,DataSource,Notes,MonitorGroup,WellPdf,MonitorStatusReason,HydrographInterp,PrimaryUseSite_USGS,PrimaryUseWater_USGS,SSMA_TimeStamp
615EB4AF-3C12-42B0-ACFE-010D3736C00F,BC4F07CA-7917-48D7-8B40-990424C0B68F,7848,NM-04371,,,,,,1970-01-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF62307
AC4D74FA-0336-4308-A6FA-032774429DB8,987D736A-0522-4C08-99CF-995006C72B52,23735,NM-20258,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,,0x000000001FF62334
5B48F590-E3A8-42DA-9932-00EC4EA7073B,3B285F13-5C5D-4152-8A83-9958B7A09879,21966,NM-18489,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF62339
EC0751BD-04E6-1E44-AFE0-03567455059C,EC9DC3A7-D1BB-4B43-94EC-99710B185D38,38202,WL-0120,LRG-03756 POD2,,,185.0,O,1959-01-01 00:00:00.000,O,Top of drop tube,2.09,0.68,,,Driller_7081fe79,,ConstructionNotes_a9e696e1,,,112QTBFppm,54.0,WaterNotes_1a57073b,C,I,StatusUserNotes_1eea1402,I,1.0,1.0,1.0,,Notes_34b0cb6c,0.0,,MonitorStatusReason_c9915973,,,,0x0000000025DE5414
F813F4F5-BFC9-446D-A9F4-056B8ED6A3A8,0FD00137-2755-4A1B-9336-99E328792093,22075,NM-18598,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF62389
7E6F01FC-A525-41E6-BA67-032CDED2F2FC,FB884816-9271-4DB2-B17A-99ED69FBF527,25696,NM-22219,,,365.0,365.0,A,1980-10-30 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,325MDER,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF62391
780883BE-DD42-4D49-99E4-00BA2E53DFEC,06075D2E-2BD1-46F1-8573-9A0D57FBFB10,18270,NM-14793,,,,275.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,313SADR,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF623A5
5C6E6F6C-90BA-4AFE-B2D5-02F8AA5080B9,33671BA6-C19A-49EA-BDF7-9A1C5E72E1AE,14230,NM-10753,,,,264.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,O,U,0x000000001FF623AD
64252BC6-3162-4736-992A-00564F1B49CB,46D47C43-D6DF-4BCF-8396-9A7F683E4C7A,11323,NM-07846,,,,111.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF623EA
9F8F89D5-F287-47A0-A2EA-0097F4A6E32E,C09B6557-904F-42ED-975D-9A8427BDD641,5915,NM-02978,,,611.0,,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,120DTIL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF623EC
4F72FBE8-35FB-4047-8891-050310DA7EBD,2F0FE4CD-8989-46D3-AF81-9A8F9109A74E,8214,NM-04737,,,,115.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF623F2
1D6FA6D6-701D-4B06-8E05-01CB0996D988,707ABC97-FA54-4044-BCCC-9ACAC3836914,35159,ED-0172,,,,75.0,R,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.5,,,Driller_7081fe79,,ConstructionNotes_476b1293,,,313CLBD,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW3: Geology and Ground-Water Resources of Eddy County, NM (1952) G.E. Hendrickson & R.S. Jones, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF6241F
49E67BCD-D9BE-4260-8749-05A888F5FB24,875DE024-1074-4851-8920-9AED8C3602D3,36761,NM-27493,,,,89.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF62435
C7B1CE11-1E56-464E-9CB6-0075621ABF48,3EFA05D1-C8EE-4A10-967B-9BB05BC76092,9838,NM-06361,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,U,U,0x000000001FF624AC
C774CB79-02E0-4045-9FD5-0109BB4FFB2E,9CEA79F2-2E59-4020-970B-9BBCC204CF85,4159,NM-01604,,,300.0,300.0,A,1966-01-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,U,,124SNJS,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF624B4
A7ED2B8F-5CC6-4D50-8196-02DC14642E3B,2F950323-A623-4CFC-86EF-9C27C1E63473,15120,NM-11643,,,,91.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,U,U,0x000000001FF624EE
E06AB007-AC5E-49C7-AAA6-05A00F8774F9,690559C3-F481-4AD9-9824-9C59F4C23CDA,29339,NM-25862,,,295.0,180.0,A,1977-08-06 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,211FRLD,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,O,U,0x000000001FF62508
C0871527-A70A-474A-B4DD-046AF9D6D702,7B8CCB3A-5EC3-43BD-9695-9CA1C01835F7,6454,NM-03517,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,U,0x000000001FF62532
3E963B5F-567E-462B-A1D7-03DD19511678,9324154A-6193-4E8B-AC17-9CC09D1BEF13,36915,NM-27647,,,,290.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF62544
2701E205-6BEB-4C8B-89BF-04D8249E00D7,B0A60528-913E-4D69-8BE4-9CE1A5F09315,37719,TC-403,,,,58.0,R,,,Top of wood frame (MP description & height from Winograd report.) WLs reported bgs.,3.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_edb26639,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"Winograd, I.J., 1959, Ground-water Conditions and Geology of Sunshine Valley and Western Taos County, NM, State of New Mexico, State Engineer Office, Technical Report #12.",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF62552
C5804433-EB04-4EBB-B8F6-05436D9794F0,825D1549-F0BC-4FA7-BC3E-9D9E6B60811D,7902,NM-04425,,,,360.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF625C9
7A94676B-CF8E-4453-BBFB-02C31F5C068B,E78E4273-BABF-4B05-ADA4-9EC4B0FD1475,8361,NM-04884,,,845.0,845.0,A,1991-12-14 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,C,,112SNTF,,WaterNotes_0bc0144d,,P,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,P,0x000000001FF62675
9C1DED0D-130F-4782-A3C3-02FC586667F5,E15FF8D1-52C1-448E-95CB-9F04C8004EAE,36609,NM-27289,,,400.0,312.0,A,1972-02-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_b941949f,,,110BLSN,,WaterNotes_0bc0144d,,O,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,O,U,0x000000001FF6269B
4CAA87AE-03EA-4FFD-B641-0130AD706124,345AADDB-1A25-4134-B726-9F05E03E9E17,5177,NM-02240,,,,115.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF6269C
0938F39B-8619-41EA-8666-016BF793742F,7CB941F5-0DAE-4042-8B4B-9F136D98DDB8,12824,NM-09347,,,,117.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,Z,U,0x000000001FF626AB
AA21AF1C-C81A-4193-8341-04CD55BC4310,23A234B4-85D0-4B20-93C4-9F1D3243564A,22934,NM-19457,,,,470.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF626B3
A811C2CB-A885-47BD-A2F4-018DAE379EB0,E633485E-B072-4BF0-BD8B-9F43D2AEBF7C,4772,NM-01835,,,,333.0,A,1973-08-02 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,112SNTF,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,O,U,0x000000001FF626CE
4461C778-22FA-4428-9882-01EA2F0269DB,09CCD394-B164-4331-BEBB-9FE2F86114F9,18552,NM-15075,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,231CHNL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF62727
817F8D1C-6170-4B03-876E-01CDD0965334,66520954-CAB9-4442-B75F-A036DCB25C32,14758,NM-11281,,,,163.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,U,U,0x000000001FF62750
BFA55E1B-A5FF-406D-A38C-0213D65D6207,A5A3D919-0767-452F-B5E2-A10B9256577D,2119,UC-0108,X,,,,,,,"mp unknown, arbitrary",0.0,,,,Driller_7081fe79,,ConstructionNotes_80870667,,,211DKOT,,WaterNotes_78e0d9af,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,Some data from USGS. Overlapping site data.,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF627BE
255BB0CD-F2B6-4E94-99AC-029DC8A2E92B,0E0AC9ED-1FB9-4627-9F25-A14726767D32,27506,NM-24029,,,,295.0,A,1979-05-23 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,123GLST,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF627DC
8315778D-CBE4-4A35-A962-04C57B1524CA,293AC3B4-B6AB-4935-91CB-A1621A5A34DA,18879,NM-15402,,,,141.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,210CRCS,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF627F3
3166FAA8-95A3-486A-AD0F-036E0EB3AB5A,0228A973-3A0A-4857-8E50-A18CECFB716B,5654,NM-02717,RA-01927,,,83.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x00000000261C338F
FFBF1EA8-3FA6-434A-BFEB-049D412633AF,309D1A68-50D0-4FE7-8F9B-A1FAC0FDCC78,23974,NM-20497,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF62849
2F59A2E9-C216-409A-9A03-041D039EAC20,55C09C4B-F6AA-423A-A83F-A28F13886371,35855,TO-0477,,,,185.0,R,1936-01-01 00:00:00.000,R,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.5,,,Driller_7081fe79,,ConstructionNotes_224b04d3,,,231DCKM,,WaterNotes_d75c9f4f,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW5: Geology and Ground-Water Resources of Torrance County, NM (1957) R.E. Smith, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF6289C
A05F62C2-FA54-4602-A823-05EAEB03A18C,880A30C9-16B7-463C-9461-A2FD8FE5B5A5,5098,NM-02161,,,135.0,135.0,A,,,TOC; part steel plates to fit tape into casing. USGS WLs reported bgs.,0.88,1.1,,,Driller_7081fe79,,ConstructionNotes_ed6056a4,,,,,WaterNotes_0bc0144d,C,DI,StatusUserNotes_eca1ebec,,0.0,0.0,0.0,USGS,Notes_30d7efb8,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF628D5
C12E509F-B77F-4089-9507-054B2CE65A9E,22C8925A-B50A-44ED-8746-A2FEFD5C00CB,29680,NM-26203,,,172.0,172.0,A,1992-07-29 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,C,,321SGDC,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF628D8
79934B59-F208-41EB-9B85-00DB5ED9AC4E,DF302ED9-5DF0-4372-B89C-A3063A5C5B62,15811,NM-12334,,,,270.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,U,U,0x000000001FF628DB
B8B7F052-793C-468F-A172-045C4F10374A,FED1BC1D-3916-4EF9-AF52-A33F68D4A295,9580,NM-06103,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF628FF
D9BE8746-F1C5-487F-BF53-04B7796DC8A6,EA5E71A5-4D41-4D88-95B0-A4A5BC9578A3,29745,NM-26268,SJ-00070,,335.0,335.0,A,1957-06-28 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.72,335.0,,Driller_cb533f6a,,ConstructionNotes_08d4810a,,,110AVMB,22.0,WaterNotes_a2291817,,N,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,NM26268.pdf,MonitorStatusReason_c9915973,,W,N,0x000000002666E799
C05B3129-654E-45FF-963A-031332EA9DAE,781E9608-9A12-4DDA-8AB2-A4B1ADE79469,8702,NM-05225,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF629D9
AA67C9F5-E8DE-4DA9-AAA1-02F334B63A7B,7883F198-86B2-455B-A356-A4C5BB4DBB21,18664,NM-15187,,,,640.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,313SADR,,WaterNotes_0bc0144d,,C,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,C,0x000000001FF629E6
359499C9-837F-4D57-9F53-00B7E47CD948,E058CA41-5EC7-4BAC-9A3A-A4FF93E28C34,31467,QY-0522,,,66.0,66.0,R,1946-01-01 00:00:00.000,R,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.6666667,,,Driller_64772c27,,ConstructionNotes_668789c1,,,110ALVM/121OGLL,,WaterNotes_2f312d48,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW9: Groundwater Resources & Geology of Quay County, NM (1966) Charles Berkstresser, Jr. & Walter A. Mourant, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF62A09
023AE775-F9B4-434A-8193-04D703B8CCE6,37967ECF-52E7-4DF0-AD91-A50A766E2D29,8969,NM-05492,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,U,0x000000001FF62A0F
F529EEDE-4A58-41C3-A08E-042067310324,27D88E7E-F859-4F3C-8CE6-A5927251F539,1673,HS-014,HS-00209 S,,177.0,154.0,D,1962-03-24 00:00:00.000,D,Information not provided on inventory record. Assumed at ground surface.,0.0,,154.0,,Driller_7e768d8e,,ConstructionNotes_6f02e9e9,A,,,,WaterNotes_371e8fde,C,C,StatusUserNotes_28e82731,X,0.0,0.0,0.0,,Notes_150b7c12,0.0,HS014.pdf,MonitorStatusReason_c9915973,,,,0x000000002666E56A
640FA27D-5C0E-4822-9F91-061A12113DA8,E0C751D2-00EC-4BF8-A6ED-A5BC79E1DC1F,14105,NM-10628,,,,110.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF62A88
1AB99475-52DF-478E-AF2D-031A1D88B48E,B3D6AAEA-3CA5-4679-BC90-A6542DB5A9A3,12896,NM-09419,,,,85.0,A,1947-03-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF62ADB
210A536B-5F0B-488A-99E1-06040DB263F5,658D304C-C1A1-4BD1-8F2A-A6F08DF2F4B9,24962,NM-21485,,,74.0,74.0,A,1950-01-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF62B4E
4DA98F72-85B6-44B2-B007-00A1061F99EC,1DC54B75-5BFB-44EB-82EF-A728CA213EDC,39415,SB-0471,X,,,0.0,A,,,Entered zero for MP height for calculated fields. Actual MP hgt may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,318BSVP,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,Texas Water Development Board,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF62B6A
D1976A48-952A-451D-9792-05ED2E1858FB,4B1848A1-1F1F-4499-8274-A7303AAF67D5,31898,QY-0708,,,76.0,76.0,R,1945-01-01 00:00:00.000,R,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,1.166667,,,Driller_ea83f89f,,ConstructionNotes_ce5073cb,,,121OGLL,,WaterNotes_a920ec80,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW9: Groundwater Resources & Geology of Quay County, NM (1966) Charles Berkstresser, Jr. & Walter A. Mourant, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF62B72
B1D2E5CD-A7E6-4121-9337-05B81ADCF6E2,A6193164-1DB0-4B5A-B484-A74172CF94B1,36728,NM-27408,,,,850.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,313SADR,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF62B7D
2D3D6363-7304-4A93-BEF6-03AFE6B574EA,7418350C-5810-41E1-9B89-A7582BC89551,27266,NM-23789,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,231SNRS,,WaterNotes_0bc0144d,,P,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,P,0x000000001FF62B8B
